,0,1,2,3,4,5,6,7,8
6530,2.0,1.125,0.134,0.731,1.629,2.0,1.003,2.0,0.826
6531,2.0,2.0,0.281,0.622,1.975,2.0,1.045,1.278,0.766
6532,2.0,1.106,0.249,0.659,1.963,2.0,1.025,1.352,0.855
6533,2.0,2.0,0.238,0.519,2.0,2.0,1.049,1.094,2.0
6534,2.0,2.0,0.177,0.625,2.0,2.0,1.034,1.186,1.861
6535,2.0,2.0,0.382,0.598,2.0,2.0,1.003,1.233,0.999
6536,2.0,2.0,0.201,0.622,2.0,2.0,2.0,1.033,1.97
6537,2.0,1.103,0.26,0.661,2.0,2.0,2.0,1.03,2.0
6538,2.0,2.0,0.358,0.474,2.0,2.0,1.012,2.0,2.0
6539,2.0,2.0,0.555,0.612,2.0,1.936,2.0,0.908,2.0
6540,2.0,1.161,0.178,0.674,2.0,2.0,1.009,2.0,1.99
6541,2.0,2.0,0.206,0.647,2.0,2.0,1.027,1.165,1.481
6542,2.0,1.013,0.195,0.52,2.0,2.0,1.015,2.0,1.972
6543,2.0,0.933,0.092,0.847,1.941,2.0,1.138,2.0,0.78
6544,2.0,2.0,0.124,0.619,2.0,2.0,2.0,1.078,2.0
6545,2.0,1.031,0.149,0.73,0.83,2.0,1.055,2.0,0.837
6546,2.0,2.0,0.172,0.572,2.0,2.0,1.058,1.02,2.0
6547,2.0,1.057,0.268,0.688,2.0,2.0,2.0,0.932,2.0
6548,2.0,0.941,0.114,0.796,1.954,2.0,1.182,2.0,0.77
6549,2.0,2.0,0.206,0.644,2.0,2.0,2.0,1.02,2.0
6550,2.0,2.0,0.778,0.587,2.0,2.0,2.0,0.848,2.0
6551,2.0,1.06,0.125,0.735,2.0,2.0,1.023,1.16,2.0
6552,2.0,0.927,0.095,0.851,1.949,2.0,1.09,2.0,0.804
6553,2.0,2.0,0.412,0.6,2.0,2.0,1.016,1.258,0.851
6554,2.0,2.0,0.091,0.66,2.0,1.971,1.103,1.102,2.0
6555,2.0,2.0,0.098,0.581,2.0,2.0,2.0,0.979,1.988
6556,2.0,2.0,0.206,0.664,1.931,2.0,1.021,2.0,0.797
6557,2.0,1.129,0.269,0.685,2.0,2.0,1.065,1.104,1.881
6558,2.0,0.876,0.125,0.889,2.0,2.0,1.125,2.0,0.905
6559,2.0,2.0,0.657,0.613,1.975,2.0,2.0,1.021,1.795
6560,2.0,2.0,0.567,0.573,2.0,2.0,2.0,0.841,2.0
6561,2.0,0.977,0.207,0.781,1.973,2.0,1.008,1.421,0.779
6562,2.0,1.251,0.642,0.688,1.976,2.0,2.0,1.565,0.767
6563,2.0,1.017,0.219,0.74,2.0,2.0,1.038,2.0,0.799
6564,2.0,2.0,0.271,0.642,2.0,2.0,2.0,1.066,1.994
6565,2.0,1.05,0.746,0.296,2.0,2.0,1.068,2.0,1.299
6566,2.0,2.0,0.964,0.582,2.0,1.963,2.0,0.882,2.0
6567,2.0,2.0,0.112,0.648,2.0,1.975,2.0,1.088,2.0
6568,2.0,2.0,0.224,0.441,2.0,1.99,1.036,1.218,2.0
6569,2.0,1.066,0.122,0.674,2.0,2.0,1.051,1.222,2.0
6570,2.0,2.0,0.184,0.607,1.967,2.0,1.01,1.102,1.611
6571,2.0,2.0,0.113,0.72,2.0,2.0,1.086,1.116,2.0
6572,2.0,1.034,0.128,0.692,2.0,1.967,1.016,2.0,2.0
6573,2.0,1.083,0.104,0.717,2.0,2.0,1.03,1.403,2.0
6574,2.0,2.0,0.147,0.616,2.0,2.0,2.0,1.027,2.0
6575,2.0,0.991,2.0,0.068,2.0,1.973,1.237,0.479,2.0
6576,2.0,0.992,0.108,0.749,2.0,2.0,1.007,1.361,2.0
6577,2.0,1.202,0.447,0.675,1.984,2.0,2.0,1.105,0.819
6578,2.0,2.0,0.141,0.596,2.0,2.0,1.183,1.06,2.0
6579,2.0,1.195,0.129,0.656,2.0,2.0,2.0,1.057,2.0
6580,2.0,2.0,0.144,0.6,1.991,2.0,2.0,1.046,1.809
6581,2.0,2.0,0.124,0.665,2.0,2.0,1.05,1.291,2.0
6582,2.0,2.0,0.291,0.645,1.982,2.0,2.0,1.308,0.764
6583,2.0,1.113,0.128,0.647,2.0,2.0,1.045,1.204,2.0
6584,2.0,1.17,0.1,0.669,2.0,1.987,0.998,1.216,2.0
6585,2.0,1.158,0.118,0.673,2.0,2.0,2.0,1.111,2.0
6586,2.0,1.058,0.218,0.738,2.0,2.0,1.056,1.35,0.845
6587,2.0,2.0,0.352,0.584,2.0,2.0,1.022,1.154,1.063
6588,2.0,0.929,2.0,0.845,2.0,2.0,1.021,2.0,2.0
6589,2.0,1.012,0.142,0.781,1.898,2.0,1.039,1.967,0.796
6590,2.0,2.0,0.17,0.632,2.0,2.0,1.058,1.097,1.963
6591,2.0,2.0,2.0,0.161,2.0,2.0,1.005,2.0,2.0
6592,2.0,1.134,0.197,0.682,2.0,2.0,2.0,0.921,2.0
6593,2.0,1.003,0.103,0.744,1.887,2.0,1.033,2.0,0.791
6594,2.0,1.013,0.119,0.734,2.0,2.0,1.014,2.0,2.0
6595,2.0,0.981,0.167,0.762,2.0,2.0,1.069,2.0,1.209
6596,2.0,1.21,2.0,0.649,2.0,2.0,2.0,0.99,2.0
6597,2.0,1.051,0.102,0.407,2.0,2.0,1.015,2.0,2.0
6598,2.0,1.032,0.097,0.735,2.0,2.0,1.014,1.246,2.0
6599,2.0,2.0,0.286,0.639,1.988,2.0,1.027,1.254,0.996
6600,2.0,2.0,0.087,0.552,2.0,2.0,2.0,0.987,1.256
6601,2.0,1.256,0.235,0.667,1.969,2.0,1.042,1.283,0.894
6602,2.0,1.009,0.601,0.477,1.998,2.0,1.05,2.0,0.791
6603,2.0,0.965,0.2,0.778,2.0,2.0,1.068,2.0,0.919
6604,2.0,2.0,0.096,0.634,2.0,1.965,1.082,1.071,2.0
6605,2.0,0.99,0.105,0.769,1.89,2.0,1.034,1.711,0.783
6606,2.0,2.0,0.111,0.667,2.0,2.0,1.036,1.17,2.0
6607,2.0,2.0,0.251,0.667,1.999,2.0,1.024,1.074,1.915
6608,2.0,2.0,0.497,0.532,2.0,2.0,2.0,0.742,2.0
6609,2.0,2.0,0.106,0.659,2.0,1.973,1.012,2.0,2.0
6610,2.0,1.021,0.179,0.655,2.0,2.0,2.0,0.998,2.0
6611,2.0,2.0,0.682,0.12,1.994,2.0,1.021,0.56,1.162
6612,2.0,2.0,0.243,0.568,2.0,2.0,2.0,0.957,2.0
6613,2.0,0.96,0.659,0.59,1.998,2.0,1.093,1.376,0.791
6614,2.0,1.014,0.158,0.757,2.0,2.0,1.012,2.0,1.881
6615,1.947,2.0,0.156,0.614,2.0,2.0,2.0,0.941,2.0
6616,2.0,2.0,0.113,0.647,2.0,2.0,1.037,1.103,2.0
6617,2.0,1.043,2.0,0.707,2.0,2.0,2.0,1.088,2.0
6618,2.0,1.043,0.25,0.707,2.0,2.0,1.013,2.0,1.097
6619,2.0,2.0,0.12,0.629,2.0,2.0,2.0,1.037,2.0
6620,2.0,2.0,0.874,0.115,0.919,2.0,1.083,0.429,0.878
6621,2.0,2.0,0.257,0.637,2.0,2.0,1.077,2.0,0.795
6622,2.0,1.121,0.467,0.71,2.0,2.0,1.049,1.265,0.971
6623,2.0,1.049,0.089,0.636,2.0,2.0,1.017,2.0,2.0
6624,2.0,1.215,0.215,0.669,2.0,2.0,1.044,2.0,0.792
6625,2.0,2.0,0.097,0.644,2.0,2.0,1.077,1.086,2.0
6626,2.0,2.0,0.682,0.673,2.0,2.0,2.0,0.988,2.0
6627,2.0,1.002,0.112,0.566,2.0,2.0,1.016,2.0,2.0
6628,2.0,0.893,0.151,0.854,2.0,2.0,1.223,1.215,0.937
6629,2.0,1.072,0.895,0.712,2.0,2.0,2.0,1.056,1.831
6630,2.0,1.013,1.003,0.143,1.999,2.0,1.096,0.557,1.215
6631,2.0,0.998,0.105,0.751,1.936,2.0,1.067,2.0,0.826
6632,2.0,1.217,0.091,0.643,2.0,2.0,1.024,1.172,2.0
6633,2.0,1.002,0.346,0.629,2.0,2.0,1.034,2.0,1.232
6634,1.981,1.066,0.084,0.718,2.0,2.0,1.031,2.0,2.0
6635,2.0,2.0,0.432,0.619,2.0,2.0,2.0,1.144,0.815
6636,2.0,1.056,0.191,0.733,2.0,2.0,1.029,1.42,0.834
6637,2.0,2.0,0.254,0.657,2.0,2.0,2.0,1.065,1.949
6638,2.0,2.0,0.395,0.359,2.0,2.0,1.032,1.247,2.0
6639,2.0,2.0,0.096,0.684,2.0,2.0,1.071,1.191,2.0
6640,2.0,1.122,0.14,0.639,2.0,2.0,2.0,1.041,2.0
6641,2.0,2.0,0.483,0.446,2.0,2.0,1.044,1.115,1.802
6642,2.0,2.0,1.046,0.154,2.0,1.953,1.023,0.984,2.0
6643,2.0,2.0,0.667,0.716,1.976,2.0,1.135,2.0,0.801
6644,2.0,1.019,0.129,0.737,2.0,2.0,1.048,1.209,2.0
6645,2.0,2.0,0.11,0.645,2.0,2.0,2.0,1.159,2.0
6646,2.0,1.095,0.787,0.679,2.0,2.0,2.0,0.984,1.943
6647,2.0,2.0,0.676,0.528,2.0,2.0,2.0,0.749,2.0
6648,2.0,2.0,0.251,0.599,2.0,2.0,2.0,0.93,2.0
6649,2.0,2.0,0.608,0.673,2.0,2.0,2.0,1.884,0.791
6650,2.0,2.0,0.614,0.595,2.0,2.0,2.0,0.867,0.866
6651,2.0,1.245,0.101,0.673,2.0,2.0,0.997,1.225,2.0
6652,2.0,2.0,0.658,0.602,1.996,2.0,2.0,1.033,0.882
6653,2.0,2.0,0.226,0.65,1.983,2.0,1.042,1.125,1.815
6654,2.0,1.068,0.106,0.713,2.0,1.894,1.068,1.199,2.0
6655,2.0,1.062,0.099,0.704,2.0,1.955,1.033,2.0,2.0
6656,2.0,0.975,0.276,0.796,1.999,2.0,1.038,1.354,0.794
6657,2.0,0.996,0.099,0.874,0.937,2.0,1.055,2.0,0.836
6658,2.0,0.977,2.0,0.801,1.978,2.0,1.054,2.0,0.758
6659,2.0,2.0,0.163,0.634,2.0,1.995,2.0,0.952,2.0
6660,2.0,2.0,0.198,0.642,1.957,2.0,1.02,1.125,1.916
6661,2.0,2.0,2.0,0.243,2.0,1.95,1.028,1.131,2.0
6662,2.0,1.106,0.04,0.658,2.0,2.0,1.04,1.052,2.0
6663,2.0,2.0,0.184,0.691,1.988,2.0,1.008,2.0,0.787
6664,2.0,2.0,0.116,0.617,2.0,2.0,2.0,0.999,2.0
6665,2.0,1.027,0.094,0.751,2.0,2.0,1.028,2.0,2.0
6666,2.0,2.0,0.103,0.671,2.0,2.0,1.048,1.123,2.0
6667,2.0,1.042,2.0,0.132,2.0,2.0,1.057,2.0,1.982
6668,2.0,0.965,0.163,0.533,1.906,2.0,1.148,2.0,0.8
6669,2.0,1.027,0.099,0.748,2.0,1.937,1.01,2.0,2.0
6670,2.0,2.0,2.0,0.237,2.0,2.0,1.033,1.028,2.0
6671,2.0,0.987,0.754,0.686,1.992,2.0,2.0,1.095,1.048
6672,2.0,2.0,0.279,0.658,1.98,2.0,1.062,1.829,0.805
6673,2.0,1.168,0.233,0.671,2.0,2.0,1.057,1.224,1.571
6674,2.0,1.081,0.095,0.686,2.0,2.0,1.092,1.105,2.0
6675,2.0,2.0,0.221,0.353,2.0,2.0,1.074,1.02,2.0
6676,2.0,1.017,0.09,0.723,2.0,1.932,1.054,2.0,2.0
6677,2.0,2.0,0.095,0.555,2.0,2.0,2.0,0.929,1.993
6678,2.0,2.0,0.113,0.645,2.0,1.982,1.042,1.108,2.0
6679,2.0,2.0,0.743,0.636,2.0,2.0,2.0,2.0,0.794
6680,2.0,2.0,0.333,0.635,2.0,2.0,1.097,1.147,0.876
6681,2.0,2.0,0.534,0.624,2.0,2.0,2.0,0.923,2.0
6682,2.0,2.0,0.229,0.651,2.0,2.0,2.0,1.015,1.905
6683,2.0,2.0,0.168,0.662,2.0,2.0,0.964,1.047,2.0
6684,2.0,1.079,0.13,0.612,2.0,1.956,1.017,2.0,2.0
6685,2.0,2.0,0.129,0.648,2.0,2.0,1.019,2.0,2.0
6686,1.984,1.072,0.104,0.724,2.0,2.0,0.985,1.304,2.0
6687,2.0,2.0,0.133,0.602,2.0,2.0,2.0,1.021,2.0
6688,2.0,2.0,0.184,0.54,2.0,2.0,2.0,0.875,2.0
6689,2.0,2.0,0.122,0.614,2.0,2.0,2.0,0.95,2.0
6690,2.0,1.16,0.283,0.695,2.0,2.0,2.0,1.228,0.84
6691,2.0,1.153,0.198,0.694,1.981,2.0,1.016,1.324,0.852
6692,2.0,2.0,0.729,0.183,1.968,2.0,1.015,2.0,2.0
6693,2.0,2.0,0.176,0.632,1.989,2.0,2.0,1.044,2.0
6694,2.0,2.0,0.287,0.496,2.0,2.0,1.03,1.218,1.931
6695,2.0,1.029,2.0,0.668,2.0,1.969,2.0,0.997,2.0
6696,2.0,2.0,0.131,0.59,2.0,2.0,2.0,0.94,2.0
6697,2.0,2.0,0.215,0.609,2.0,2.0,2.0,0.997,1.98
6698,2.0,2.0,0.134,0.58,2.0,1.987,2.0,0.973,2.0
6699,2.0,1.049,0.236,0.742,2.0,2.0,1.045,1.315,1.983
6700,2.0,2.0,0.118,0.636,2.0,1.927,2.0,1.057,2.0
6701,2.0,2.0,0.11,0.637,2.0,2.0,1.029,1.119,2.0
6702,2.0,0.925,0.01,0.839,2.0,2.0,1.029,2.0,2.0
6703,2.0,1.058,0.164,0.54,2.0,2.0,1.012,2.0,1.979
6704,2.0,1.078,0.147,0.716,1.831,2.0,1.041,2.0,0.803
6705,2.0,2.0,0.122,0.61,2.0,2.0,2.0,1.305,2.0
6706,2.0,2.0,0.133,0.601,2.0,2.0,1.038,1.058,2.0
6707,2.0,2.0,0.091,0.568,1.983,2.0,2.0,0.951,1.818
6708,2.0,2.0,0.367,0.57,1.981,2.0,1.011,1.032,1.045
6709,1.948,0.973,2.0,0.802,2.0,1.994,1.003,2.0,2.0
6710,2.0,2.0,0.147,0.662,2.0,2.0,1.027,1.155,1.977
6711,2.0,1.03,0.668,0.678,2.0,2.0,1.228,0.984,2.0
6712,2.0,2.0,1.151,0.09,2.0,2.0,1.059,0.5,2.0
6713,1.959,2.0,0.103,0.632,2.0,2.0,1.079,1.202,2.0
6714,2.0,1.08,0.187,0.721,1.662,2.0,1.027,2.0,0.821
6715,2.0,1.049,0.802,0.319,2.0,2.0,1.05,1.373,0.827
6716,2.0,2.0,0.749,0.104,2.0,2.0,1.014,0.526,2.0
6717,2.0,2.0,0.719,0.644,2.0,2.0,2.0,1.266,0.783
6718,2.0,2.0,0.138,0.592,2.0,2.0,2.0,0.976,1.992
6719,2.0,1.063,0.197,0.674,2.0,2.0,2.0,0.945,2.0
6720,2.0,1.028,0.822,0.718,2.0,2.0,2.0,1.058,1.797
6721,2.0,0.997,0.424,0.721,1.998,2.0,1.013,1.388,0.84
6722,2.0,2.0,0.202,0.698,2.0,2.0,1.023,1.439,0.795
6723,2.0,2.0,0.134,0.612,2.0,2.0,2.0,1.063,2.0
6724,2.0,1.256,0.172,0.538,2.0,2.0,1.036,1.186,2.0
6725,2.0,2.0,0.13,0.6,2.0,1.984,2.0,0.996,2.0
6726,2.0,2.0,0.196,0.634,2.0,2.0,1.036,1.134,1.067
6727,2.0,2.0,0.167,0.655,2.0,2.0,2.0,1.048,2.0
6728,2.0,1.135,0.112,0.672,2.0,2.0,1.136,1.098,2.0
6729,2.0,1.074,0.288,0.656,2.0,2.0,1.02,1.231,1.085
6730,2.0,1.062,0.46,0.717,1.927,2.0,1.0,1.339,0.831
6731,2.0,2.0,0.144,0.64,2.0,2.0,2.0,1.037,2.0
6732,2.0,2.0,0.121,0.637,2.0,2.0,1.053,1.119,1.984
6733,2.0,1.093,0.117,0.714,2.0,2.0,1.019,1.148,2.0
6734,2.0,0.981,0.092,0.746,2.0,1.903,1.037,2.0,2.0
6735,2.0,2.0,0.157,0.598,2.0,2.0,2.0,1.144,2.0
6736,2.0,2.0,0.175,0.627,2.0,2.0,1.026,1.15,1.946
6737,2.0,1.047,0.163,0.699,2.0,2.0,1.038,2.0,1.932
6738,2.0,2.0,0.695,0.632,1.975,2.0,2.0,1.62,0.784
6739,2.0,1.181,0.203,0.655,2.0,2.0,1.043,1.099,2.0
6740,2.0,1.242,0.184,0.66,2.0,2.0,1.057,1.123,1.931
6741,2.0,1.024,0.402,0.575,1.994,2.0,1.053,2.0,0.803
6742,2.0,1.043,0.166,0.735,1.998,2.0,1.016,1.427,0.805
6743,2.0,2.0,0.114,0.644,2.0,2.0,2.0,1.086,2.0
6744,2.0,2.0,0.111,0.648,2.0,2.0,0.975,1.213,2.0
6745,2.0,2.0,0.896,0.149,1.321,2.0,1.048,0.452,0.815
6746,2.0,2.0,0.105,0.624,2.0,2.0,2.0,1.117,2.0
6747,2.0,1.147,0.153,0.676,2.0,2.0,1.087,1.182,2.0
6748,2.0,2.0,0.276,0.569,2.0,1.999,2.0,0.95,2.0
6749,2.0,2.0,0.125,0.623,2.0,2.0,1.119,1.122,2.0
6750,2.0,1.108,0.231,0.683,2.0,2.0,1.049,0.999,2.0
6751,2.0,2.0,0.654,0.641,2.0,2.0,2.0,1.004,1.959
6752,2.0,0.985,0.525,0.348,2.0,2.0,1.062,2.0,2.0
6753,2.0,2.0,0.251,0.528,2.0,2.0,2.0,0.947,0.86
6754,2.0,2.0,0.115,0.647,2.0,1.961,0.978,1.173,2.0
6755,2.0,2.0,0.131,0.604,2.0,2.0,1.091,1.099,2.0
6756,2.0,1.021,0.191,0.729,2.0,2.0,1.032,2.0,0.994
6757,1.976,1.021,2.0,0.731,2.0,2.0,1.014,1.173,2.0
6758,1.945,2.0,0.11,0.617,2.0,2.0,1.064,1.141,2.0
6759,2.0,1.017,0.123,0.741,2.0,1.938,1.073,1.226,2.0
6760,2.0,2.0,0.339,0.573,2.0,2.0,2.0,0.934,2.0
6761,2.0,0.901,0.163,0.844,2.0,2.0,1.101,2.0,1.006
6762,2.0,2.0,0.464,0.639,2.0,2.0,2.0,1.185,0.874
6763,2.0,0.926,0.091,0.85,1.886,2.0,1.114,1.641,0.8
6764,2.0,2.0,0.144,0.606,2.0,2.0,2.0,1.046,2.0
6765,2.0,1.047,0.096,0.696,2.0,2.0,1.028,2.0,2.0
6766,2.0,1.231,0.32,0.656,2.0,2.0,1.092,1.073,2.0
6767,2.0,1.014,0.01,0.746,2.0,1.963,1.025,2.0,2.0
6768,2.0,2.0,0.114,0.755,0.888,2.0,1.031,2.0,0.845
6769,2.0,0.923,0.126,0.817,2.0,2.0,1.161,2.0,0.77
6770,2.0,2.0,0.111,0.639,2.0,2.0,1.066,1.096,2.0
6771,2.0,1.205,0.203,0.634,1.995,2.0,2.0,1.071,1.977
6772,2.0,1.086,0.101,0.703,2.0,2.0,1.014,1.169,2.0
6773,2.0,2.0,0.173,0.554,2.0,2.0,2.0,0.926,2.0
6774,2.0,2.0,0.133,0.607,2.0,2.0,1.025,2.0,2.0
6775,2.0,2.0,0.124,0.644,2.0,2.0,1.047,1.206,2.0
6776,2.0,2.0,0.235,0.671,2.0,2.0,2.0,1.064,1.997
6777,2.0,2.0,0.126,0.63,2.0,2.0,2.0,1.004,2.0
6778,2.0,2.0,0.12,0.606,2.0,2.0,2.0,0.923,2.0
6779,2.0,2.0,0.137,0.592,2.0,1.8,2.0,0.994,2.0
6780,2.0,2.0,0.123,0.598,2.0,2.0,1.038,1.028,2.0
6781,2.0,0.981,0.105,0.675,2.0,1.905,1.036,2.0,2.0
6782,2.0,0.997,0.092,0.76,2.0,2.0,1.023,2.0,2.0
6783,2.0,2.0,0.636,0.643,1.981,2.0,2.0,0.92,1.391
6784,2.0,0.997,0.122,0.671,2.0,2.0,1.021,2.0,2.0
6785,2.0,0.995,0.152,0.768,2.0,2.0,0.992,2.0,1.998
6786,2.0,1.076,2.0,0.742,1.996,2.0,2.0,2.0,0.784
6787,2.0,1.03,0.174,0.751,2.0,2.0,1.013,1.338,1.189
6788,2.0,1.015,0.153,0.71,2.0,2.0,1.025,1.343,1.903
6789,2.0,2.0,0.683,0.608,2.0,2.0,2.0,0.972,0.835
6790,2.0,1.092,0.107,0.678,2.0,2.0,1.092,1.145,2.0
6791,2.0,0.925,0.254,0.821,1.98,2.0,1.192,2.0,0.766
6792,2.0,0.969,0.471,0.806,2.0,2.0,1.014,1.354,1.151
6793,2.0,2.0,0.19,0.669,2.0,2.0,1.033,1.224,1.89
6794,2.0,0.966,0.405,0.792,2.0,2.0,1.017,1.257,1.838
6795,2.0,2.0,0.13,0.604,2.0,1.924,2.0,0.965,2.0
6796,2.0,1.014,0.15,0.759,2.0,2.0,0.995,1.388,0.85
6797,2.0,1.069,0.117,0.713,2.0,2.0,1.05,2.0,2.0
6798,2.0,2.0,2.0,0.105,2.0,2.0,1.014,0.485,2.0
6799,2.0,2.0,0.227,0.617,2.0,2.0,2.0,1.016,2.0
6800,2.0,1.091,0.807,0.722,2.0,2.0,0.951,1.074,1.995
6801,2.0,2.0,0.245,0.656,2.0,2.0,2.0,1.096,1.855
6802,2.0,2.0,0.287,0.575,2.0,2.0,1.037,1.197,1.948
6803,2.0,2.0,0.164,0.686,1.892,2.0,1.028,2.0,0.813
6804,2.0,1.033,2.0,0.11,2.0,1.998,1.057,0.72,2.0
6805,2.0,2.0,0.69,0.62,2.0,2.0,2.0,0.937,2.0
6806,1.972,2.0,0.117,0.626,2.0,2.0,2.0,0.976,2.0
6807,2.0,0.979,0.393,0.804,2.0,2.0,0.997,2.0,1.982
6808,2.0,2.0,0.581,0.312,2.0,2.0,1.044,0.774,2.0
6809,2.0,0.86,0.1,0.913,2.0,2.0,1.142,2.0,1.23
6810,2.0,1.184,0.185,0.651,2.0,2.0,0.986,2.0,1.885
6811,2.0,2.0,0.214,0.656,2.0,2.0,2.0,1.028,2.0
6812,2.0,1.095,0.151,0.706,1.963,2.0,1.035,1.942,0.769
6813,2.0,2.0,0.216,0.662,2.0,2.0,1.001,2.0,1.895
6814,2.0,1.09,0.738,0.712,2.0,2.0,1.043,1.149,0.911
6815,2.0,1.089,1.167,0.157,2.0,2.0,1.041,2.0,1.963
6816,2.0,2.0,0.122,0.598,2.0,2.0,1.2,0.996,2.0
6817,2.0,2.0,0.13,0.536,2.0,2.0,2.0,0.89,2.0
6818,2.0,2.0,0.095,0.655,2.0,2.0,1.075,1.044,2.0
6819,2.0,1.079,0.186,0.712,2.0,2.0,1.01,1.266,1.135
6820,2.0,2.0,0.091,0.682,2.0,2.0,1.026,2.0,2.0
6821,2.0,1.048,0.672,0.478,1.995,2.0,1.035,1.364,0.828
6822,2.0,2.0,0.662,0.31,2.0,2.0,1.022,0.869,0.832
6823,2.0,0.935,0.662,0.599,2.0,2.0,1.106,2.0,0.795
6824,2.0,1.214,0.143,0.653,2.0,2.0,1.017,1.165,2.0
6825,2.0,0.999,0.364,0.763,2.0,2.0,1.04,2.0,0.784
6826,2.0,0.987,0.654,0.286,2.0,2.0,1.153,2.0,1.135
6827,2.0,1.048,0.146,0.59,2.0,1.99,1.016,2.0,2.0
6828,2.0,1.182,0.353,0.679,2.0,2.0,1.073,1.116,1.921
6829,2.0,2.0,0.601,0.261,1.991,2.0,1.011,0.894,1.023
6830,2.0,0.856,0.085,0.924,2.0,2.0,1.168,2.0,2.0
6831,2.0,1.107,0.725,0.655,2.0,2.0,2.0,1.005,1.927
6832,2.0,1.057,0.151,0.703,2.0,2.0,1.012,1.074,2.0
6833,2.0,2.0,0.153,0.569,2.0,2.0,2.0,0.916,2.0
6834,2.0,1.178,0.116,0.654,2.0,2.0,1.155,1.116,2.0
6835,2.0,1.075,0.686,0.637,2.0,2.0,2.0,0.987,1.94
6836,2.0,2.0,0.11,0.665,2.0,1.911,1.028,1.15,2.0
6837,2.0,1.09,0.106,0.717,2.0,2.0,1.016,2.0,2.0
6838,2.0,1.025,0.215,0.737,1.93,2.0,2.0,1.157,0.803
6839,2.0,1.333,0.518,0.317,2.0,2.0,1.019,1.004,1.807
6840,2.0,2.0,0.256,0.548,2.0,2.0,2.0,0.763,2.0
6841,2.0,2.0,0.283,0.48,1.995,2.0,1.022,1.208,2.0
6842,2.0,1.238,0.268,0.659,2.0,2.0,1.073,1.091,1.976
6843,2.0,1.163,2.0,0.651,2.0,2.0,2.0,0.981,2.0
6844,2.0,2.0,0.215,0.635,2.0,2.0,1.074,1.218,0.969
6845,2.0,2.0,0.111,0.681,2.0,2.0,1.028,1.073,2.0
6846,2.0,2.0,0.112,0.575,2.0,2.0,2.0,0.93,2.0
6847,2.0,0.94,0.081,0.827,2.0,2.0,1.022,2.0,2.0
6848,2.0,2.0,0.142,0.632,2.0,2.0,2.0,1.094,2.0
6849,2.0,1.149,0.849,0.137,1.985,2.0,1.016,1.121,1.738
6850,2.0,2.0,0.265,0.573,2.0,2.0,1.038,1.217,2.0
6851,2.0,2.0,0.365,0.512,2.0,2.0,2.0,0.796,2.0
6852,2.0,2.0,0.113,0.631,2.0,2.0,1.065,1.118,2.0
6853,2.0,2.0,0.265,0.569,2.0,2.0,2.0,0.797,2.0
6854,2.0,0.952,0.107,0.816,2.0,2.0,1.029,1.562,0.797
6855,2.0,1.163,0.279,0.561,1.85,2.0,1.037,2.0,0.803
6856,2.0,2.0,0.092,0.651,2.0,2.0,2.0,1.03,2.0
6857,2.0,1.026,1.046,0.061,1.973,2.0,1.128,0.813,0.83
6858,2.0,1.172,0.241,0.667,2.0,2.0,1.04,2.0,1.905
6859,2.0,2.0,0.278,0.533,1.993,2.0,2.0,0.77,1.828
6860,2.0,1.107,0.331,0.7,2.0,2.0,1.039,1.184,1.983
6861,2.0,2.0,0.183,0.534,2.0,2.0,2.0,0.88,2.0
6862,2.0,2.0,0.135,0.568,2.0,2.0,2.0,0.93,2.0
6863,2.0,1.008,0.112,0.741,2.0,2.0,1.033,2.0,2.0
6864,2.0,0.938,2.0,0.922,1.729,2.0,1.075,2.0,0.828
6865,2.0,2.0,0.283,0.582,1.996,2.0,2.0,1.038,0.956
6866,2.0,2.0,0.143,0.664,2.0,2.0,1.078,1.146,2.0
6867,2.0,1.159,0.1,0.684,2.0,2.0,1.038,1.262,2.0
6868,2.0,0.957,0.511,0.809,2.0,2.0,1.007,2.0,0.839
6869,2.0,1.118,0.119,0.694,2.0,2.0,1.006,1.18,2.0
6870,1.954,1.118,2.0,0.666,2.0,2.0,2.0,0.984,2.0
6871,2.0,2.0,0.17,0.622,2.0,2.0,2.0,1.029,2.0
6872,2.0,1.004,0.091,0.772,2.0,2.0,1.028,2.0,2.0
6873,2.0,1.073,0.139,0.7,2.0,2.0,1.045,2.0,2.0
6874,2.0,0.951,0.081,0.819,1.982,2.0,1.021,2.0,0.788
6875,2.0,1.106,0.193,0.682,2.0,2.0,1.032,1.33,1.794
6876,2.0,2.0,0.262,0.645,1.987,2.0,2.0,1.032,1.995
6877,2.0,2.0,2.0,0.581,2.0,2.0,2.0,0.864,2.0
6878,2.0,2.0,0.248,0.649,1.991,2.0,2.0,1.137,1.006
6879,2.0,2.0,0.233,0.612,2.0,2.0,1.093,2.0,1.995
6880,2.0,1.071,0.346,0.621,2.0,2.0,1.017,1.443,0.983
6881,2.0,2.0,0.117,0.639,2.0,2.0,1.008,1.061,2.0
6882,2.0,2.0,0.274,0.539,2.0,2.0,1.073,1.204,1.937
6883,2.0,1.297,0.66,0.647,2.0,2.0,2.0,1.305,0.781
6884,2.0,1.054,0.097,0.723,2.0,1.992,1.071,1.271,2.0
6885,2.0,1.087,0.676,0.722,2.0,2.0,2.0,1.125,0.922
6886,2.0,2.0,0.822,0.689,1.997,2.0,1.007,1.148,1.047
6887,2.0,2.0,0.161,0.586,2.0,2.0,2.0,1.183,2.0
