,0,1,2,3,4,5,6,7,8
125,0.99994266,0.99992865,0.39540407,0.6305732,0.9999454,0.9999413,0.9998839,0.999891,0.9999083
126,0.99996006,0.9999423,0.3977464,0.65241754,0.99996084,0.9999561,0.9999084,0.99990475,0.9999123
127,0.9999611,0.9999426,0.39074534,0.63290375,0.99995005,0.99995476,0.9999117,0.99991727,0.9999228
128,0.99991405,0.9998956,0.38627246,0.6442138,0.9999241,0.99991524,0.9998131,0.99980134,0.999842
129,0.9999604,0.9999442,0.39005932,0.6634627,0.99995875,0.9999575,0.9998897,0.99990225,0.9999231
130,0.99993646,0.99991435,0.39526206,0.6583659,0.9999316,0.9999183,0.99981,0.9998481,0.9998716
131,0.9999748,0.9999628,0.38202155,0.65747464,0.9999736,0.9999749,0.99993616,0.9999362,0.999949
132,0.99997044,0.99995536,0.38072154,0.6504731,0.9999671,0.999971,0.9999235,0.99992615,0.99993616
133,0.99988544,0.99984926,0.4110134,0.6545343,0.99989545,0.9998835,0.99976844,0.9997404,0.9997673
134,0.9999851,0.9999777,0.37354988,0.61947286,0.99998486,0.999984,0.9999635,0.9999667,0.9999745
135,0.9998158,0.9998036,0.37884837,0.6553172,0.9998038,0.99983394,0.99970466,0.9996351,0.9996686
136,0.99997014,0.99996185,0.37664425,0.64343184,0.9999663,0.99997014,0.99993205,0.99993664,0.9999508
137,0.99997675,0.9999648,0.35329905,0.61006534,0.9999758,0.9999732,0.9999483,0.9999501,0.99996275
138,0.9999766,0.9999598,0.36684275,0.6037907,0.9999731,0.9999714,0.9999435,0.99994403,0.99995893
139,0.99998724,0.9999786,0.38079906,0.607577,0.9999845,0.99998355,0.99996495,0.99996984,0.9999751
140,0.99999225,0.9999883,0.3722307,0.6329681,0.9999923,0.9999913,0.99998003,0.9999818,0.99998605
141,0.99997056,0.9999619,0.3666494,0.60827184,0.9999725,0.9999748,0.99993473,0.99994236,0.9999549
142,0.9999897,0.9999842,0.37366638,0.63277954,0.99998885,0.9999889,0.99997354,0.9999749,0.99998
143,0.99999225,0.99998873,0.3695267,0.6310599,0.999992,0.9999917,0.9999808,0.99998176,0.99998635
144,0.9997267,0.9996678,0.34065625,0.62440103,0.99975854,0.99972725,0.99963695,0.99934375,0.999523
145,0.9999775,0.9999733,0.3980336,0.63535225,0.9999786,0.99997634,0.9999516,0.9999565,0.99996644
146,0.99994147,0.9999237,0.3877638,0.66847837,0.9999405,0.99994546,0.9998678,0.99985623,0.99988574
147,0.9998821,0.9998068,0.38191438,0.61743504,0.999868,0.9998726,0.9997378,0.99976146,0.9997903
148,0.9999872,0.9999833,0.38743612,0.6287321,0.9999876,0.99998575,0.9999704,0.99997306,0.9999792
149,0.9999803,0.99996656,0.39154297,0.61994964,0.9999763,0.99997246,0.99994403,0.999952,0.9999572
150,0.99987555,0.9998459,0.38561615,0.64651984,0.99986815,0.99989086,0.9997106,0.99972326,0.99975544
151,0.99997437,0.999968,0.38649058,0.6259094,0.99997234,0.99997354,0.99994564,0.9999537,0.9999589
152,0.99999326,0.9999899,0.37352133,0.62790096,0.9999933,0.99999243,0.99998283,0.9999841,0.99998784
153,0.9999798,0.9999683,0.3699766,0.6043071,0.9999783,0.9999777,0.9999482,0.9999517,0.99996626
154,0.99992234,0.9999104,0.3584243,0.65048635,0.9999314,0.9999217,0.999825,0.99985564,0.99986565
155,0.9999546,0.99994487,0.3939489,0.65406674,0.9999518,0.99995154,0.99988645,0.9998908,0.9999249
156,0.9999664,0.9999537,0.3869262,0.6266991,0.99996674,0.99996334,0.99992865,0.9999381,0.99994165
157,0.99993724,0.999925,0.36765707,0.62467724,0.99994594,0.9999297,0.9998988,0.9998696,0.9998756
158,0.99997,0.9999529,0.37778354,0.6160635,0.99996746,0.99996763,0.99993044,0.9999343,0.9999466
159,0.9999818,0.9999762,0.34637567,0.6079519,0.9999824,0.9999819,0.9999612,0.9999633,0.99997264
160,0.99990326,0.9998656,0.34883124,0.6124758,0.999897,0.999927,0.9997982,0.9997979,0.9998391
161,0.99997056,0.99995923,0.3608453,0.6334212,0.9999697,0.9999662,0.99993205,0.9999344,0.9999395
162,0.99990827,0.99989897,0.4050206,0.64414316,0.99989855,0.99990916,0.99981976,0.9998084,0.9998439
163,0.99998593,0.9999783,0.386607,0.63898385,0.99998575,0.99998397,0.9999645,0.99996597,0.9999709
164,0.99998593,0.9999821,0.37496194,0.62742424,0.99998456,0.999985,0.99996907,0.9999705,0.99997705
165,0.99994206,0.9999236,0.34573615,0.6136429,0.9999428,0.99993277,0.99987906,0.9998966,0.9999104
166,0.99997646,0.99996626,0.38843286,0.6469535,0.99997485,0.9999714,0.9999388,0.99994475,0.99995464
167,0.9999911,0.99998826,0.376028,0.6231893,0.99999166,0.9999905,0.9999798,0.99998164,0.99998546
168,0.9999828,0.9999757,0.38790485,0.6476241,0.99998206,0.99998033,0.9999554,0.999959,0.99996865
169,0.9999917,0.99998856,0.36124036,0.62397546,0.9999921,0.99999106,0.9999802,0.999982,0.999986
170,0.9999706,0.9999559,0.3912976,0.6391935,0.99997234,0.99996424,0.9999227,0.9999289,0.99994045
171,0.99995863,0.99993193,0.3613863,0.5903405,0.9999504,0.99995226,0.99991,0.9999115,0.9999295
172,0.9999559,0.9999422,0.35142687,0.5993406,0.9999559,0.9999616,0.9999044,0.99991167,0.999933
173,0.99998444,0.9999787,0.38776296,0.6239161,0.9999831,0.99998206,0.9999635,0.99996877,0.999973
174,0.99997765,0.9999711,0.38691044,0.6307817,0.9999741,0.9999756,0.99995124,0.9999511,0.99995977
175,0.99999225,0.99998945,0.3759746,0.6239493,0.99999267,0.99999166,0.9999817,0.9999833,0.99998724
176,0.9998996,0.9998743,0.38398492,0.6188313,0.9999028,0.99990207,0.9998056,0.9998101,0.9998314
177,0.99980754,0.99974936,0.39328352,0.6250349,0.9997969,0.99982274,0.9996272,0.99963665,0.9995627
178,0.9999533,0.9999316,0.3804308,0.62476766,0.99994445,0.9999501,0.9998889,0.9998947,0.99989843
179,0.99996704,0.9999641,0.40140018,0.64010143,0.99997103,0.9999677,0.9999335,0.99993986,0.9999534
180,0.99996793,0.99994725,0.3568702,0.5986715,0.9999666,0.99996316,0.9999268,0.9999233,0.99994886
181,0.9999162,0.9999089,0.39676255,0.6276219,0.99990654,0.9999248,0.99982816,0.99985963,0.9998865
182,0.9999926,0.99998885,0.36969844,0.62849516,0.9999926,0.9999918,0.999981,0.9999827,0.9999869
183,0.9998369,0.99979216,0.3840883,0.66650116,0.99980813,0.9998566,0.99966013,0.9996404,0.9996083
184,0.99996555,0.9999523,0.3707489,0.65053153,0.9999641,0.99995476,0.9999131,0.9999209,0.99992234
185,0.999985,0.99997693,0.38631013,0.61714655,0.99998105,0.99998194,0.9999621,0.9999675,0.999971
186,0.9999776,0.9999732,0.39594802,0.6374888,0.9999792,0.9999759,0.9999498,0.9999514,0.9999663
187,0.99995744,0.9999375,0.40215433,0.6468472,0.99995816,0.9999533,0.9999009,0.99990135,0.9999058
188,0.99998313,0.9999787,0.36923653,0.62849015,0.9999817,0.99998176,0.99996334,0.9999659,0.9999729
189,0.9998414,0.9998273,0.33907735,0.6132549,0.99985665,0.9998392,0.9997569,0.9997596,0.9997554
190,0.9999701,0.9999578,0.3851445,0.64826566,0.99996513,0.9999698,0.9999325,0.9999289,0.99993646
191,0.99998534,0.99997914,0.3766294,0.6135723,0.9999858,0.9999852,0.99996275,0.999969,0.99997556
192,0.9999795,0.99997437,0.3431952,0.61606133,0.99998045,0.9999795,0.9999577,0.9999597,0.99996823
193,0.9998546,0.9998012,0.34783038,0.59419006,0.99984616,0.9998985,0.99969625,0.9997032,0.99977237
